,user_id,asin,overall
20575,A1HTREEKDS2GG5,B0142EONK2,5.0
20576,AK3QFV8H58RVP,B0142EONK2,5.0
20577,A2JRD86LZEL71P,B0142EONK2,1.0
20578,A8D7PR1H9GKN7,B0142EONK2,5.0
20579,AD89HKIXHY6PY,B0142HFZVK,5.0
20580,A3W4HQUXJF0CSC,B0142JAJBE,5.0
20581,A2AKM52L314M1X,B0142JAJBE,1.0
20582,A2ZS7D7TM8GVQ9,B0142JAJBE,1.0
20583,A2L3I05V5N53J,B014301218,5.0
20584,A1AAA2YNLEB5EO,B014301218,5.0
20585,A485SAKHAC47K,B014301218,5.0
20586,A1YCSPX1WE118C,B014301218,5.0
20587,A2GJAVB23HVUT,B0143HKDV6,1.0
20588,A37IRE9GZ0CZ7I,B0143HKDV6,5.0
20589,A35G0TJJUNCQXL,B0144LVKBI,5.0
20590,A3F9CMU8KNAY1M,B0144LVKBI,5.0
20591,A3GEEVLCYH9PPD,B0145IEFZ8,5.0
20592,A3GEEVLCYH9PPD,B0145IDYY6,1.0
20593,A1URK16Z6JM2UR,B0145IDYY6,1.0
20594,A30NBIQPJDVVR3,B0145IEFZ8,5.0
20595,A1ZVMJNCBOF284,B0145IEFZ8,1.0
20596,A8XJ80XEKG5KH,B0145IDYY6,5.0
20597,AO5QZW3IL9I4I,B0145IDYY6,5.0
20598,A3HON4FDKO4LIU,B0145IEFZ8,1.0
20599,A2UU7363R2ESCN,B0145IDYY6,5.0
20600,A277C3CFWNBB88,B0145IDYY6,5.0
20601,A21L4WMRW9ITF1,B0145IEFZ8,5.0
20602,A27OGM8SQ0DAC6,B0145IEFZ8,5.0
20603,A8BUSKAENBYFZ,B0145IEFZ8,1.0
20604,A3DN9BZYCM67JE,B0145IEFZ8,1.0
20605,A2BLX6AHAJATIY,B0145IEFZ8,5.0
20606,A2DW5FU37SM1FN,B0145IDYY6,5.0
20607,AUSD2QRDAXMQ0,B0145IEFZ8,5.0
20608,AH1TGIT45RIWS,B0145IEFZ8,5.0
20609,A1KQ4WNEPDAEMT,B0145IDYY6,1.0
20610,AS67BOIF5KAK5,B0145IEFZ8,5.0
20611,A4P2F2OKKBDHR,B0145IDYY6,5.0
20612,A2E0R2P3I79XEY,B0145IDYY6,1.0
20613,A3DLEKA8HV94T2,B0145IEFZ8,1.0
20614,AXRC1EH0U2WZ9,B0145IEFZ8,5.0
20615,A1SDNMT0JQ5T1B,B0145IEFZ8,5.0
20616,AV254GT0EPOD0,B0145IEFZ8,5.0
20617,A14Q8EF4ZDPIQW,B0145IEFZ8,5.0
20618,A1GZNMBC077CIC,B0145IDYY6,5.0
20619,A1HYXS6TAOOXVZ,B0145IEFZ8,5.0
20620,A1GZNMBC077CIC,B0145IEFZ8,5.0
20621,A1DMHDF0WQXGT,B0145IDYY6,5.0
20622,AV254GT0EPOD0,B0145IDYY6,5.0
20623,A2K2UMVSUXPXKB,B0145IEFZ8,5.0
20624,A2FRUXAS5JIL78,B0145IDYY6,5.0
20625,A2K2UMVSUXPXKB,B0145IDYY6,5.0
20626,A1QRQDM15KOZPX,B0145IEFZ8,5.0
20627,A1QRQDM15KOZPX,B0145IDYY6,5.0
20628,A2M9F5EKMERWBC,B0145IEFZ8,1.0
20629,A28M4OKRCUDGKL,B0145IDYY6,5.0
20630,AQGPE4VJWRE6Y,B0145IEFZ8,5.0
20631,AQGPE4VJWRE6Y,B0145IEFZ8,5.0
20632,AQI0P36JBVT7L,B0145IEFZ8,5.0
20633,A11QLAEZD0YY7A,B0145IEFZ8,5.0
20634,A6RUBIHTYRLZY,B0145IEFZ8,5.0
20635,A3JBQHQZEZPQK4,B0145IEFZ8,5.0
20636,A1CA43XQ3PI31M,B0145IEFZ8,1.0
20637,A1G0B5EPLKHHTI,B0146CG7XG,5.0
20638,A34ALFQR2XMYZN,B0147I9042,5.0
20639,A7HHAPRE8YSHE,B014827QYS,5.0
20640,A22Z9UA04ZAQVL,B01485NWU2,5.0
20641,A2UDT3L85PN700,B0148E64P8,5.0
20642,A3NQOGFYIM4726,B0148E64P8,5.0
20643,A1RRK0DPVHVSE8,B0148EY7DO,5.0
20644,A12MKIN6FTAVKL,B0148GQN98,1.0
20645,A2FNA5903D9E6Y,B0148INFQU,1.0
20646,A1MF83RMFXN6TF,B0148INFQU,5.0
20647,A3K7YJBGSYHGC2,B0148INFQU,5.0
20648,ADLQFHXSPBM2V,B0148U9ZXK,5.0
20649,A3424GTKCUXDM6,B0148U9ZUS,5.0
20650,A3RX6JAC3RUJXQ,B0148UA04I,1.0
20651,A1NWIGCNJX7NA6,B0148UA03O,1.0
20652,A3DND0QU6Q95L1,B0148UA03O,5.0
20653,A9V8S9DZ8XCMZ,B0149CMD7C,5.0
20654,AZ0W7L0THJGCA,B0149CMD7C,5.0
20655,A1RRX286ZRI830,B0149XUVD4,5.0
20656,A3D71DQPAAI6O4,B014BZVSHI,5.0
20657,A132M4CCT4TFJA,B014CKJQOE,5.0
20658,A1SE5GXMJ0H2BB,B014CNHWAG,5.0
20659,A3AINQ3WS6I9WS,B014CNHWAG,1.0
20660,AJYXXIH62D1G,B014CNHWAG,1.0
20661,AHC59CTGL1UWN,B014D0TOU4,1.0
20662,A3RHXI6JV3SBY0,B014D0TOU4,5.0
20663,A3SEQK6N5W99G0,B014D4MYCU,5.0
20664,AWUNAMVRU0D7Y,B014DAPCK0,5.0
20665,A3I9IHDPUNYUMQ,B014DAPCK0,5.0
20666,A2U87Z724MQI3Y,B014DAPCK0,5.0
20667,A18ZJJ61KDBP85,B014DAPCK0,5.0
20668,A3BX45SC5SG8BM,B014DQLPNC,5.0
20669,A3PSAYKLJH5PIP,B014DMEPOM,1.0
20670,A2BLX6AHAJATIY,B014E9PUUC,5.0
20671,A281YNUJLGXDXO,B014ECFKVI,1.0
20672,ALYOO2SJDJC9L,B014ECFKVI,5.0
20673,A12945RSJ6UKPM,B014ECFKVI,5.0
20674,A2O531A36LCJAP,B014ECFKVI,5.0
20675,A1CGV9B709QUY1,B014ECFKVI,5.0
20676,A34SPFZIHHN907,B014ECFKVI,1.0
20677,A2OGQH9KQJOX4,B014ECFKVI,5.0
20678,A1CKI6QC4CMLPY,B014EZILJS,5.0
20679,A3948R8ITC4XLR,B014EZILJS,5.0
20680,A38F16J0F9HMDD,B014F088Z4,5.0
20681,A1A4HGKZSSIO4A,B014F24YJ6,5.0
20682,A2M496E1POD34Y,B014F24YJ6,1.0
20683,A3SBW272M7FHVH,B014F24YJ6,5.0
20684,A1OXCD0BV1ATC4,B014FE638O,5.0
20685,AZ3KLARHNWMNZ,B014FE638O,5.0
20686,A2XE7SG4ZFAOIB,B014H770KY,5.0
20687,A1WVSBL8J4ZESK,B014IBJKNO,5.0
20688,A2GJUMX0CRHLIN,B014IBJKNO,1.0
20689,A3KAX5RZ4XH9L7,B014IBJKNO,5.0
20690,A2YI41MCJB2QCV,B014IBJKNO,1.0
20691,A3ONF0JD2UBP54,B014IBJKNO,5.0
20692,A3R09ZAUTB2PUU,B014IBJKNO,5.0
20693,A3P1MRTMU7EH0D,B014IBJKNO,5.0
20694,ATS6HOUGOVX0D,B014IBJKNO,5.0
20695,A12AWD9L3DD93E,B014IBJKNO,5.0
20696,A1D6THAJG4XGSP,B014IBJKNO,5.0
20697,A23H1Y2RWPNX49,B014IBJKNO,5.0
20698,AF2XLVGLG0T8I,B014IBJKNO,5.0
20699,A3331XPWE0QR9O,B014IBJKNO,5.0
20700,A1DHIMM5SZGIIL,B014IBJKNO,5.0
20701,A2077NII5H62R2,B014IBJKNO,5.0
20702,A2IBS6PIPAGAB5,B014IBJKNO,5.0
20703,A1GTC5EVSJNCQ8,B014IBJKNO,5.0
20704,A311XHHLM12MUT,B014IBJKNO,5.0
20705,A135SGOQMVWABQ,B014IBJKNO,5.0
20706,A3H6A9RH9LN2LJ,B014IBJKNO,5.0
20707,A1T708NWV60HSO,B014IBJKNO,5.0
20708,ASECGGNQIT2RN,B014IBJKNO,5.0
20709,A39LISAY8SNHM,B014IBJKNO,5.0
20710,A1A8RABZPTD7HL,B014IBJKNO,1.0
20711,A2BM6XH033ZQ3I,B014IBJKNO,1.0
20712,A2N97FVE233YZ4,B014IBJKNO,5.0
20713,A2YIR9LKJO8W37,B014IBJKNO,5.0
20714,A3NAUSUOBMW1XH,B014IBJKNO,1.0
20715,AHZ8GGXF4BCNP,B014IBJKNO,5.0
20716,A1OWUKMLTHKYG,B014IBJKNO,5.0
20717,A1VH37JYIIHE3F,B014IBJKNO,5.0
20718,AOZHQ15OKY2ZT,B014IBJKNO,1.0
20719,A2YZERYQTLB8NG,B014IBJKNO,5.0
20720,A2EGVPBTNJI3HB,B014IBJKNO,5.0
20721,A1B3W4RSJ1CJEO,B014IBJKNO,5.0
20722,A3P9DECTULU1B3,B014IBJKNO,5.0
20723,A353OJ19SEMPT4,B014IBJKNO,1.0
20724,A1CIQ2ULKB933A,B014IBJKNO,1.0
20725,A1TFZVGT6J5NYZ,B014IBJKNO,5.0
20726,A2IJJUO99LXIXG,B014IBJKNO,5.0
20727,A1CKPC88NHMYGR,B014IBJKNO,5.0
20728,A1S4O68F0UG4GA,B014IBJKNO,5.0
20729,A8C8Q1GQPYPR3,B014IBJKNO,5.0
20730,A3RHNGQAZWUX01,B014IBJKNO,5.0
20731,A2ILUTAAPPZY79,B014IBJKNO,5.0
20732,A21PLUMLST80EK,B014IBJKNO,5.0
20733,A1R9CFF27RIALC,B014IBJKNO,1.0
20734,A3KKVVAINMZF9D,B014IBJKNO,5.0
20735,AHQZL3LSIR57E,B014IBJKNO,5.0
20736,A36UF843501J4Y,B014IBJKNO,5.0
20737,AJ74ZOS1UKOBA,B014IBJKNO,5.0
20738,A3UTTXFSBNV2V7,B014IBJKNO,5.0
20739,A2QPBIA0HKEL96,B014IBJKNO,5.0
20740,AHXQ0PAMEKC0P,B014IBJKNO,5.0
20741,A2P6I9PGAVEW6E,B014IBJKNO,5.0
20742,A6CXK8NXD50R2,B014IBJKNO,1.0
20743,A39943Z2419XIU,B014IBJKNO,5.0
20744,A2RZ3T3ECENTMO,B014IBJKNO,5.0
20745,A16BGUHQH20CIP,B014IBJKNO,5.0
20746,A3O3KF45YVTOGY,B014IBJKNO,5.0
20747,A3TLWN2BRF1QH5,B014IBJKNO,5.0
20748,A2ZGEESHHGFZKL,B014IBJKNO,5.0
20749,AUE82PKEUMKZB,B014IBJKNO,1.0
20750,A2UVALXRJ35D1A,B014IBJKNO,1.0
20751,A3E05IUHHCTRJC,B014IBJKNO,5.0
20752,A3RNGBSBRJ3YAQ,B014IBJKNO,5.0
20753,A13W5DGU9QF721,B014IBJKNO,5.0
20754,A2QRWCN5YR05G9,B014IBJKNO,5.0
20755,A2UALK0MY7S3C2,B014IBJKNO,5.0
20756,A5JF4EQ9MQC78,B014IBJKNO,5.0
20757,A3VGHF7VNFBMCQ,B014IBJKNO,5.0
20758,A13JGYKUU10QKH,B014IBJKNO,5.0
20759,ATHL3S7ZD436V,B014IBJKNO,5.0
20760,A36T5MSMYI9F3C,B014IBJKNO,5.0
20761,ACZAPPQ95QM86,B014IBJKNO,5.0
20762,A23TE15JI8Q2YQ,B014IBJKNO,1.0
20763,AC5PPX3XLCZN1,B014IBJKNO,5.0
20764,A3U0BBRU2Q85LE,B014IBJKNO,1.0
20765,A174EEWMHB3J8N,B014IBJKNO,5.0
20766,A1VXFXHDY4SRI5,B014IBJKNO,5.0
20767,A1FQAVH5JBSV6A,B014IBJKNO,5.0
20768,A2GBBOXDACUA6,B014IBJKNO,5.0
20769,A2LZMWZ1CM4PF3,B014IBJKNO,5.0
20770,A1UVWOQTPDSYGY,B014IBJKNO,1.0
20771,A18530DRJJ0QAF,B014IBJKNO,5.0
20772,A2LSGH30A8AN2Y,B014IBJKNO,1.0
20773,A1LKTJ6HKH077C,B014IBJKNO,5.0
20774,A1DX2WRQ2ZHAEK,B014IBJKNO,5.0
20775,A2PWOO618R3IKJ,B014IBJKNO,5.0
20776,AERFS3FMQJJ9L,B014IBJKNO,1.0
20777,A22FYN2DKXSWS0,B014IBJKNO,1.0
20778,A3OP70LPLALBKN,B014IBJKNO,5.0
20779,A3OP70LPLALBKN,B014IBJKNO,5.0
20780,A1BN6I0B2OF7WB,B014IBJKNO,1.0
20781,A2PYQN4T4LV0NP,B014IBJKNO,5.0
20782,A14LN0R1PQA5WI,B014IBJKNO,5.0
20783,A35U6TP5276HMD,B014IBJKNO,5.0
20784,AKZNLII88A0KO,B014IBJKNO,5.0
20785,A3PZ1TJ71WPLXV,B014IBJKNO,5.0
20786,A3M69Q5SNV7U0X,B014IBJKNO,1.0
20787,A2GOOFFNUI20XI,B014IBJKNO,5.0
20788,A10Z8PKPUJ7YHO,B014IBJKNO,1.0
20789,AHFAVT1MUB29W,B014IBJKNO,5.0
20790,A10X6EMVZGVX9E,B014IBJKNO,5.0
20791,A3JPU96NVWGUF5,B014IBJKNO,5.0
20792,A2620Z0QR2OFYC,B014IBJKNO,5.0
20793,A312BTXKFHK927,B014IBJKNO,5.0
20794,A30HFZ2FW8CQBI,B014IBJKNO,5.0
20795,AF70T61UO8MCD,B014IBJKNO,5.0
20796,AJX8JEGB4Z8AI,B014IBJKNO,5.0
20797,A2HMEEX4K9UX81,B014IBJKNO,5.0
20798,AKG96VVJ8XANP,B014IBJKNO,1.0
20799,A34LYR4FWZ77CA,B014IBJKNO,5.0
20800,A2M3ZNLCYPZ5A1,B014IBJKNO,1.0
20801,AQAY0P6DQAWDL,B014IBJKNO,5.0
20802,A246RG8KSPK5XS,B014IBJKNO,5.0
20803,A2JCYVQLKWULGM,B014IBJKNO,5.0
20804,AQWZQKD0N851T,B014IBJKNO,5.0
20805,A3V6I3EA3X3SCE,B014IBJKNO,5.0
20806,AGT48Z76ZQSQU,B014IBJKNO,5.0
20807,A2W3B4YHP3HZ9R,B014IBJKNO,5.0
20808,AGVYFU0PR5IWV,B014IBJKNO,5.0
20809,A2SU06VTWMFP7C,B014IBJKNO,5.0
20810,AVZB7UFLT6VD,B014IBJKNO,5.0
20811,ANPPQ1G3RP88H,B014IBJKNO,5.0
20812,ABONZZSS8YG3K,B014IBJKNO,5.0
20813,A2T8BWOO7BFBWY,B014IBJKNO,5.0
20814,A1NTI9B7VY30JM,B014IBJKNO,5.0
20815,AM9TTLTT6DR1W,B014IBJKNO,5.0
20816,AP8CWOZ30P4GH,B014IBJKNO,1.0
20817,A2ORP5RT8NQ0Q7,B014IBJKNO,5.0
20818,A5Z3UGOPDBJPW,B014IBJKNO,5.0
20819,A2GWLCDWM7V59I,B014IBJKNO,5.0
20820,A2XUQXG9J9SRTG,B014IBJKNO,1.0
20821,A2R0RL0TF6E9VC,B014IBJKNO,5.0
20822,AB29N6EMOFEVW,B014IBJKNO,5.0
20823,A2Y2IKO63FNHQE,B014IBJKNO,1.0
20824,A1OK7HI3YI9682,B014IBJKNO,5.0
20825,A39U1R8S96YIR4,B014IBJKNO,5.0
20826,A1Z37N7XE7FRD2,B014IBJKNO,5.0
20827,A3LGYYLGO2KJOE,B014IBJKNO,5.0
20828,A1J3XYI0M1D0LW,B014IBJKNO,5.0
20829,A9KR8PT0Z47CL,B014IBJKNO,1.0
20830,A1AUEUD7NP1LUC,B014IBJKNO,5.0
20831,A177WB7O660HS8,B014IBJKNO,5.0
20832,A38BS1VCQ4XSGV,B014IBJKNO,5.0
20833,A38X15IJFAPHZP,B014IBJKNO,1.0
20834,A1OFFB5DLIHH41,B014IBJKNO,5.0
20835,A1PFKS00R93MRZ,B014IBJKNO,5.0
20836,A23H50RT6SLXY9,B014IBJKNO,5.0
20837,APWLFTPOXQCCG,B014IBJKNO,5.0
20838,AN5PL4KUZS35E,B014IBJKNO,5.0
20839,A37EEIAK5YJGTS,B014IBJKNO,5.0
20840,A87LWEOT3ZJU7,B014IBJKNO,5.0
20841,A1LCV2UNXGHB0W,B014IBJKNO,5.0
20842,A3O0UBMD8CSF1V,B014IBJKNO,5.0
20843,A184AKBVD3WI86,B014IBJKNO,1.0
20844,A3I0ZDRING4F8W,B014IBJKNO,5.0
20845,AXZ02W7FMBC35,B014IBJKNO,5.0
20846,A29K85C92Z8HGR,B014IBJKNO,5.0
20847,AE6W48FPMKO4L,B014IBJKNO,1.0
20848,AKY3EYDEZVW6C,B014IBJKNO,5.0
20849,A1GQ2TRY8J631M,B014IBJKNO,5.0
20850,A21M1G84SE8SOO,B014IBJKNO,5.0
20851,AU2OMN6TEN4GA,B014IBJKNO,5.0
20852,A2PJ5F6BY1TZNK,B014IBJKNO,5.0
20853,A3B23RZXRXYT9Q,B014IBJKNO,5.0
20854,A3JTZ664IGZIOK,B014IBJKNO,5.0
20855,A2JOUOASELY1XR,B014IBJKNO,5.0
20856,ADTQ22MUSQFIR,B014IBJKNO,5.0
20857,A1OM5S4Z9J2JQQ,B014IBJKNO,1.0
20858,AXJZFD1IUBAE7,B014IBJKNO,5.0
20859,A3UO0DDWXIJ8DW,B014IBJKNO,5.0
20860,A4GR8SDFRBSDV,B014IBJKNO,5.0
20861,A29ACU3O9IMICZ,B014IBJKNO,5.0
20862,A9C9408H23DRM,B014IBJKNO,5.0
20863,A3T9CL6JYWAP40,B014IBJKNO,1.0
20864,A3W0GO31B8Y2KE,B014IBJKNO,5.0
20865,A3GQXGVAIH5EU4,B014IBJKNO,5.0
20866,A14LVJDMDABMML,B014IBJKNO,5.0
20867,AJWKZNI5VHW86,B014IBJKNO,5.0
20868,A3J4XAGMLTHFHZ,B014IBJKNO,1.0
20869,A12FBA7DCFE5W7,B014IBJKNO,5.0
20870,A2ZE58RF22658T,B014IBJKNO,5.0
20871,AT7UEQ7UJB0RU,B014IBJKNO,5.0
20872,AT7UEQ7UJB0RU,B014IBJKNO,5.0
20873,A10WPKF2VH1JWY,B014IBJKNO,5.0
20874,A2ABEGA0S52R5E,B014IBJKNO,5.0
20875,ADD8OMIBXZ89G,B014IBJKNO,1.0
20876,A1P2JWDZ4SFW78,B014IBJKNO,5.0
20877,AI4KO5XDRKDFR,B014IBJKNO,5.0
20878,A24DSR6Y3A08QM,B014IBJKNO,5.0
20879,A1E4Y7BABMEA03,B014IBJKNO,5.0
20880,AJDX5KE665V0K,B014IBJKNO,5.0
20881,A1SR58S4CXKU5G,B014IBJKNO,5.0
20882,A3D71DQPAAI6O4,B014IBJKNO,5.0
20883,AASAT3YLO3WTB,B014IBJKNO,5.0
20884,A1RNS06YMZXM0K,B014IBJKNO,5.0
20885,A21SV1XYXF2GK,B014IBJKNO,5.0
20886,A17DW041T4X7TJ,B014IBJKNO,5.0
20887,A14TS9PCRLLWEG,B014IBJKNO,5.0
20888,A2ZMHBMNYFXOX7,B014IBJKNO,5.0
20889,A1K0VEMIB5QF7I,B014IBJKNO,5.0
20890,A135KOM855ZA5,B014IBJKNO,5.0
20891,A2IAB9QOQH3IA6,B014IBJKNO,5.0
20892,A3S1CGGMXE41RR,B014IBJKNO,5.0
20893,A3B4FM5VE99X4P,B014IBJKNO,5.0
20894,AKJVCU7H1KDWI,B014IBJKNO,5.0
20895,AFD4WKNPLPS3I,B014IBJKNO,5.0
20896,A36GUL3Z65YSIP,B014IBJKNO,5.0
20897,AT72GRKOXVE25,B014IBJKNO,5.0
20898,A2AEJ9NTLWD61V,B014IBJKNO,5.0
20899,AWEIW3G1E0MKO,B014IBJKNO,5.0
20900,A2IFCGU2IQ6KAV,B014IBJKNO,5.0
20901,A2AGT9INDKDK6B,B014IBJKNO,5.0
20902,A2Q6OH5LUQXPFV,B014IBJKNO,5.0
20903,ADLAYE3PNYFJM,B014IBJKNO,5.0
20904,AZ7LUSY20ZFSC,B014IBJKNO,5.0
20905,A1L7TD1CZQDK6R,B014IBJKNO,5.0
20906,A3T1O294HJJTUH,B014IBJKNO,5.0
20907,A3EOYFVP68048C,B014IBJKNO,5.0
20908,A2JX7ESVMGXMJY,B014IBJKNO,1.0
20909,A2K5ZBX75J80TX,B014IBJKNO,1.0
20910,AY9TXNLYCD9L5,B014IBJKNO,5.0
20911,A9MOCNHJD03PI,B014IBJKNO,5.0
20912,AEUUYBIO73RLA,B014IBJKNO,5.0
20913,A3A2DRPMDCRFBC,B014IBJKNO,5.0
20914,A140XVPLRQYKYY,B014IBJKNO,5.0
20915,A2KMWD77XBGZ8K,B014IBJKNO,5.0
20916,A25SOIZ0IZE1YY,B014IBJKNO,5.0
20917,A1ZR8LQHUOUFJP,B014IBJKNO,1.0
20918,A2AAABWQUYH26V,B014IBJKNO,5.0
20919,A3LBTMJ453T4W6,B014IBJKNO,1.0
20920,A2NBGWZH3VC2EW,B014IBJKNO,5.0
20921,A3B5TYITM5FKRO,B014IBJKNO,5.0
20922,A2O3GSYI4B5Z9H,B014IBJKNO,5.0
20923,AG1CF6PFNBOQH,B014IBJKNO,5.0
20924,A1LLDHUO4OLXYI,B014IBJKNO,5.0
20925,A37K0VP2H8FKOU,B014IBJKNO,5.0
20926,A37K0VP2H8FKOU,B014IBJKNO,5.0
20927,AZYHPRWLMSY9O,B014IBJKNO,5.0
20928,A1GZ9Z5M3Q4FDK,B014IBJKNO,5.0
20929,A3F5015D4BBJM9,B014IBJKNO,5.0
20930,ABKS5CX4GI72B,B014IBJKNO,5.0
20931,A2A1WECA7Y5UPN,B014IBJKNO,5.0
20932,A3PRZ9ESGB2KPU,B014IBJKNO,5.0
20933,A3JGWZXFBDENRB,B014IBJKNO,1.0
20934,A6BHQ6FNIRI1K,B014IBJKNO,5.0
20935,A1EE1EP2G0HKQ,B014IBJKNO,5.0
20936,A2DDYH2QTGQ6FZ,B014IBJKNO,5.0
20937,A2T47RI1J0I7JM,B014IBJKNO,5.0
20938,ABWHIDHK8JSRD,B014IBJKNO,5.0
20939,ADUWEIS0CHJV8,B014IBJKNO,5.0
20940,A2JD3RN8JCO62Z,B014IBJKNO,1.0
20941,A3BN0MRGRDKM0J,B014IBJKNO,5.0
20942,AODFGQL9CC7G7,B014IBJKNO,1.0
20943,A13P82MG3XFWV1,B014IBJKNO,5.0
20944,A8I41EKH4UI1Y,B014IBJKNO,5.0
20945,ADJRDVMENHF0J,B014IBJKNO,5.0
20946,A3QKKFB26AZSMG,B014IBJKNO,5.0
20947,A1IE5BGNY2JTF4,B014IBJKNO,1.0
20948,A1F6LKEC43RSZM,B014IBJKNO,5.0
20949,A3BZKR332FQEP8,B014IBJKNO,5.0
20950,ARY4E7Y947T9P,B014IBJKNO,5.0
20951,A8DR2Z71DERN0,B014IBJKNO,1.0
20952,A3RP2S6J4VUA7D,B014IBJKNO,5.0
20953,A34NDY5V71MVJ6,B014IBJKNO,5.0
20954,A2AXI9WHORKU6X,B014IBJKNO,5.0
20955,AOYR5V85UYA8O,B014IBJKNO,5.0
20956,A38Z4KJHHVY0AU,B014IBJKNO,5.0
20957,A1WK3VVSUB1FY7,B014IBJKNO,5.0
20958,A3KWGJH9EBRLE8,B014IBJKNO,5.0
20959,A199ICSPL9EXJ5,B014IBJKNO,1.0
20960,A11D8CLU9H24YK,B014IBJKNO,5.0
20961,A3A90ECS7ALV4T,B014IBJKNO,5.0
20962,A1LLX8PMQSAUHT,B014IBJKNO,5.0
20963,A62VUJ6MUZU6M,B014IBJKNO,5.0
20964,A37RTXMIC21YOH,B014IBJKNO,5.0
20965,A2JMHGCCBZPYP4,B014IBJKNO,5.0
20966,A29KOO6WMPLGOQ,B014IBJKNO,5.0
20967,A3LWEZO2OWFJX5,B014IBJKNO,5.0
20968,A1IR4GED6BXNSR,B014IBJKNO,5.0
20969,A9MNC403IAKFS,B014IBJKNO,1.0
20970,ASEXDKPTYY14D,B014IBJKNO,5.0
20971,AEHOCC2S72M38,B014IBJKNO,5.0
20972,A1R7S4XNZLSLBH,B014IBJKNO,1.0
20973,A3PTZ7IHGU9BA8,B014IBJKNO,1.0
20974,AZ7P3NH09B66S,B014IBJKNO,5.0
20975,A37OEAOYVLKYC,B014IBJKNO,5.0
20976,A1QGX3IWOHIZYA,B014IBJKNO,5.0
20977,A1DF4MM3K93J0W,B014IBJKNO,5.0
20978,A2VMKNYTJ973O3,B014IBJKNO,5.0
20979,A1OZMZ4FLR5UPW,B014IBJKNO,5.0
20980,A3G2IEH99QRNYP,B014IBJKNO,5.0
20981,A9E07GS8ZV3ON,B014IBJKNO,5.0
20982,ACDIEMICS7XGC,B014IBJKNO,5.0
20983,A1223JGQ0GRSPT,B014IBJKNO,5.0
20984,AUDAQGK21DH1Z,B014IBJKNO,5.0
20985,ATSUXY7ASCGPY,B014IBJKNO,5.0
20986,AY6GA8WZR3JKV,B014IBJKNO,5.0
20987,A1NBH6OGAD3BSK,B014IBJKNO,1.0
20988,A3DIMXA53RL7P,B014IBJKNO,5.0
20989,A2RI4IA5982B8I,B014IBJKNO,5.0
20990,A1EWNWTJPKEO4Z,B014IBJKNO,5.0
20991,AXKDU1CHG7Y4,B014IBJKNO,5.0
20992,A2FCRNY9C46Q4H,B014IBJKNO,5.0
20993,AJWSFNS4F87M6,B014IBJKNO,1.0
20994,A2KGKIJ528667I,B014IBJKNO,1.0
20995,A2CP5A30XO5JUO,B014IBJKNO,5.0
20996,A6IYTCB1PQ6NR,B014IBJKNO,1.0
20997,A3CXL2P49AQQRH,B014IBJKNO,5.0
20998,A1TEBP1FCCJW5V,B014IBJKNO,5.0
20999,AD7ZF3D5JH9HL,B014IBJKNO,5.0
21000,A2HL6AXS8GU07F,B014IBJKNO,5.0
21001,A3GJ2XW7W3VC5L,B014IBJKNO,5.0
21002,A1X1ZJUOWLSFPG,B014IBJKNO,5.0
21003,A2QVLSH9P0BFA6,B014IBJKNO,5.0
21004,A17SQ5GHL7FCTZ,B014IBJKNO,1.0
21005,A2JYB3OMH5QEBV,B014IBJKNO,5.0
21006,A717DJ1DZRTC5,B014IBJKNO,1.0
21007,A2NKNE9SV2KIN2,B014IBJKNO,5.0
21008,AZ3KLARHNWMNZ,B014IBJKNO,5.0
21009,A218T4MO2D9DF3,B014IBJKNO,5.0
21010,A39XW67H6XEUOJ,B014IBJKNO,1.0
21011,A3SM5XENOINDNH,B014IBJKNO,1.0
21012,AMDBCZOTA9PVG,B014IBJKNO,5.0
21013,AIIPH3GX5LWS0,B014IBJKNO,5.0
21014,ASOSP4VAUDB7I,B014IBJKNO,5.0
21015,A11JLWK8H96AU,B014IBJKNO,5.0
21016,AC5WLG32YTU5K,B014IBJKNO,5.0
21017,A2MIBT81MX859C,B014IBJKNO,5.0
21018,A2YPMEQ0QQ2I50,B014IBJKNO,1.0
21019,A12LDKOWDBPQTC,B014IBJKNO,5.0
21020,A2S1234WV0NH27,B014IBJKNO,5.0
21021,A3R2PQ01UGPDOX,B014IBJKNO,5.0
21022,AV2MXVWMTERBK,B014IBJKNO,5.0
21023,A2UE1H1A7NH56P,B014IBJKNO,5.0
21024,A36XF6818PQ4DJ,B014IBJKNO,5.0
21025,A2SF88GW3AWEFK,B014IBJKNO,1.0
21026,AIM9MWMG87AWG,B014IBJKNO,5.0
21027,AK1X6JAJ2L389,B014IBJKNO,5.0
21028,A3IO5BLF4EPZDR,B014IBJKNO,1.0
21029,A26TU9F2BSPSGT,B014IBJKNO,5.0
21030,ABRX0RQNRXX85,B014IBJKNO,5.0
21031,A2GXUQFUWMZ2FH,B014IBJKNO,5.0
21032,AS378UOMHULXO,B014IBJKNO,5.0
21033,A3QX1A6IPFQTN9,B014IBJKNO,5.0
21034,A3LJ4LLR2UX4CB,B014IBJKNO,5.0
21035,A34WSGSH5OBAM2,B014IBJKNO,5.0
21036,A2QJWHL4HY9FMF,B014IBJKNO,1.0
21037,AXVYVUK058AM3,B014IBJKNO,5.0
21038,A1AS1520CGYJ79,B014IBJKNO,5.0
21039,AIP4C9MG13COB,B014IBJKNO,5.0
